source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,8.27E+17,Thank you @Samsung! We would love to have you! https://t.co/r5nxC9oOA4,Thu Feb 02 17:29:16 +0000 2017,26366,,126660,FALSE
Twitter for Android,8.27E+17,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion,Thu Feb 02 11:39:49 +0000 2017,24361,,98329,FALSE
Twitter for Android,8.27E+17,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,Thu Feb 02 11:34:36 +0000 2017,39801,,122393,FALSE
Twitter for Android,8.27E+17,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!,Thu Feb 02 11:25:40 +0000 2017,16836,,124664,FALSE
Twitter for Android,8.27E+17,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,Thu Feb 02 11:18:21 +0000 2017,16011,,116047,FALSE
Twitter for Android,8.27E+17,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,Thu Feb 02 11:13:13 +0000 2017,60976,,215840,FALSE
Twitter for Android,8.27E+17,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,Thu Feb 02 03:55:49 +0000 2017,37505,,153222,FALSE
Twitter for Android,8.27E+17,Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!,Thu Feb 02 03:06:14 +0000 2017,21111,,94444,FALSE
Twitter for Android,8.27E+17,Everybody is arguing whether or not it is a BAN. Call it what you want it is about keeping bad people (with bad intentions) out of country!,Wed Feb 01 12:50:16 +0000 2017,61051,,254404,FALSE
Twitter for Android,8.27E+17,Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man respected by all.,Wed Feb 01 03:45:26 +0000 2017,34517,,252718,FALSE
Twitter for iPhone,8.27E+17,Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl,Wed Feb 01 01:01:03 +0000 2017,6662,,53649,FALSE
Twitter for Android,8.27E+17,Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,Wed Feb 01 00:31:08 +0000 2017,16565,,103997,FALSE
Twitter for Android,8.26E+17,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,Tue Jan 31 11:27:02 +0000 2017,39146,,180639,FALSE
Twitter for Android,8.26E+17,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,Tue Jan 31 11:21:52 +0000 2017,31355,,153827,FALSE
Twitter for Android,8.26E+17,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,Tue Jan 31 00:45:50 +0000 2017,28065,,128389,FALSE
Twitter for iPhone,8.26E+17,The American dream is back. We’re going to create an environment for small business like we haven’t had in many ma… https://t.co/Bh7SrNEgz1,Mon Jan 30 21:07:52 +0000 2017,34890,,178269,FALSE
Twitter for iPhone,8.26E+17,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,Mon Jan 30 14:23:49 +0000 2017,32869,,164646,FALSE
Twitter for Android,8.26E+17,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),Mon Jan 30 13:43:25 +0000 2017,25183,,128069,FALSE
Twitter for Android,8.26E+17,"If the ban were announced with a one week notice the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!",Mon Jan 30 13:31:00 +0000 2017,35823,,173113,FALSE
Twitter for Android,8.26E+17,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,Mon Jan 30 12:27:05 +0000 2017,35301,,174606,FALSE
Twitter for Android,8.26E+17,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,Mon Jan 30 12:20:49 +0000 2017,24194,,135034,FALSE
Twitter for Android,8.26E+17,Only 109 people out of 325000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage.....,Mon Jan 30 12:16:30 +0000 2017,31231,,131998,FALSE
Twitter for iPhone,8.26E+17,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,Sun Jan 29 23:39:53 +0000 2017,11173,,68274,FALSE
Twitter for iPhone,8.26E+17,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,Sun Jan 29 23:28:50 +0000 2017,17043,,69809,FALSE
Twitter for Android,8.26E+17,...Senators should focus their energies on ISIS illegal immigration and border security instead of always looking to start World War III.,Sun Jan 29 21:49:32 +0000 2017,42640,,171438,FALSE
Twitter for Android,8.26E+17,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,Sun Jan 29 21:45:58 +0000 2017,23954,,108343,FALSE
Twitter for Android,8.26E+17,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,Sun Jan 29 15:03:58 +0000 2017,59900,,225682,FALSE
Twitter for Android,8.26E+17,Our country needs strong borders and extreme vetting NOW. Look what is happening all over Europe and indeed the world - a horrible mess!,Sun Jan 29 13:08:18 +0000 2017,50871,,220534,FALSE
Twitter for Android,8.26E+17,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,Sun Jan 29 13:00:32 +0000 2017,22458,,113000,FALSE
Twitter for iPhone,8.25E+17,Today we remember the crew of the Space Shuttle Challenger 31 years later. #NeverForget https://t.co/OhshQsFRfl,Sat Jan 28 15:42:58 +0000 2017,32858,,171333,FALSE
Twitter for Android,8.25E+17,...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course and never will. DISHONEST,Sat Jan 28 13:16:17 +0000 2017,16129,,106280,FALSE
Twitter for Android,8.25E+17,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,Sat Jan 28 13:08:42 +0000 2017,13796,,80201,FALSE
Twitter for Android,8.25E+17,The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries then the general election. FAKE NEWS!,Sat Jan 28 13:04:58 +0000 2017,20869,,110286,FALSE
Twitter for iPhone,8.25E+17,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,Fri Jan 27 23:46:22 +0000 2017,29163,,150343,FALSE
Twitter for iPhone,8.25E+17,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,Fri Jan 27 22:00:47 +0000 2017,19179,,112572,FALSE
Twitter for iPhone,8.25E+17,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,Fri Jan 27 20:20:15 +0000 2017,10787,,58296,FALSE
Twitter for iPhone,8.25E+17,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,Fri Jan 27 16:30:29 +0000 2017,16154,,89150,FALSE
Twitter for iPhone,8.25E+17,The #MarchForLife is so important. To all of you marching --- you have my full support!,Fri Jan 27 16:27:02 +0000 2017,45836,,186388,FALSE
Twitter for Android,8.25E+17,Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change NOW!,Fri Jan 27 13:19:10 +0000 2017,30889,,161891,FALSE
Twitter for Android,8.25E+17,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3000000 votes were illegal. We must do better!,Fri Jan 27 13:12:52 +0000 2017,17474,,89377,FALSE
Twitter for iPhone,8.25E+17,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,Thu Jan 26 23:53:37 +0000 2017,25035,,113503,FALSE
Twitter for iPhone,8.25E+17,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,Thu Jan 26 23:45:28 +0000 2017,10731,,74110,FALSE
Twitter for iPhone,8.25E+17,Spoke at the Congressional @GOP Retreat in Philadelphia PA. this afternoon w/ @VP @SenateMajLdr @SpeakerRyan. Th… https://t.co/ALSADGrwoe,Thu Jan 26 19:21:17 +0000 2017,11428,,73007,FALSE
Twitter for Android,8.25E+17,of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall then it would be better to cancel the upcoming meeting.,Thu Jan 26 13:55:03 +0000 2017,28318,,116586,FALSE
Twitter for Android,8.25E+17,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,Thu Jan 26 13:51:46 +0000 2017,26106,,107780,FALSE
Twitter for Android,8.25E+17,Ungrateful TRAITOR Chelsea Manning who should never have been released from prison is now calling President Obama a weak leader. Terrible!,Thu Jan 26 11:04:24 +0000 2017,28182,,129424,FALSE
Twitter for Android,8.24E+17,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,Thu Jan 26 02:48:25 +0000 2017,6558,,54241,FALSE
Twitter for Android,8.24E+17,"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""",Thu Jan 26 02:45:32 +0000 2017,6510,,45280,FALSE
Twitter for iPhone,8.24E+17,As your President I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f,Thu Jan 26 02:14:56 +0000 2017,29397,,153470,FALSE
Twitter Web Client,8.24E+17,Beginning today the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9,Thu Jan 26 00:03:33 +0000 2017,23282,,110731,FALSE
Twitter for iPhone,8.24E+17,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc,Wed Jan 25 22:05:59 +0000 2017,12553,,76566,FALSE
Twitter for Android,8.24E+17,I will be making my Supreme Court pick on Thursday of next week.Thank you!,Wed Jan 25 12:17:01 +0000 2017,21864,,133207,FALSE
Twitter for Android,8.24E+17,even those registered to vote who are dead (and many for a long time). Depending on results we will strengthen up voting procedures!,Wed Jan 25 12:13:46 +0000 2017,18996,,107962,FALSE
Twitter for Android,8.24E+17,I will be asking for a major investigation into VOTER FRAUD including those registered to vote in two states those who are illegal and....,Wed Jan 25 12:10:01 +0000 2017,26182,,130770,FALSE
Twitter for Android,8.24E+17,Big day planned on NATIONAL SECURITY tomorrow. Among many other things we will build the wall!,Wed Jan 25 02:37:48 +0000 2017,54498,,195439,FALSE
Twitter for Android,8.24E+17,"If Chicago doesn't fix the horrible ""carnage"" going on 228 shootings in 2017 with 42 killings (up 24% from 2016) I will send in the Feds!",Wed Jan 25 02:25:40 +0000 2017,56542,,210986,FALSE
Twitter for Android,8.24E+17,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,Wed Jan 25 02:16:19 +0000 2017,32393,,163998,FALSE
Twitter for iPhone,8.24E+17,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,Wed Jan 25 00:46:57 +0000 2017,18822,,101767,FALSE
Twitter for iPhone,8.24E+17,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK,Tue Jan 24 17:49:17 +0000 2017,25904,,132880,FALSE
Twitter for iPhone,8.24E+17,Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together we will #MAGA! https://t.co/OXdiLOkGsZ,Tue Jan 24 17:04:01 +0000 2017,16440,,100310,FALSE
Twitter for iPhone,8.24E+17,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,Tue Jan 24 16:58:06 +0000 2017,21078,,110219,FALSE
Twitter for Android,8.24E+17,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,Tue Jan 24 11:11:47 +0000 2017,23923,,155883,FALSE
Twitter for Android,8.23E+17,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,Mon Jan 23 11:38:16 +0000 2017,26950,,179094,FALSE
Twitter for Android,8.23E+17,Peaceful protests are a hallmark of our democracy. Even if I don't always agree I recognize the rights of people to express their views.,Sun Jan 22 14:23:17 +0000 2017,82291,,393334,FALSE
Twitter for Android,8.23E+17,Wow television ratings just out: 31 million people watched the Inauguration 11 million more than the very good ratings from 4 years ago!,Sun Jan 22 12:51:36 +0000 2017,40414,,219171,FALSE
Twitter for Android,8.23E+17,Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,Sun Jan 22 12:47:21 +0000 2017,46166,,214956,FALSE
Twitter for Android,8.23E+17,Had a great meeting at CIA Headquarters yesterday packed house paid great respect to Wall long standing ovations amazing people. WIN!,Sun Jan 22 12:35:09 +0000 2017,17031,,128540,FALSE
Twitter for iPhone,8.23E+17,"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…",Sat Jan 21 23:54:31 +0000 2017,28182,,0,TRUE
Twitter for Android,8.23E+17,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,Sat Jan 21 11:53:41 +0000 2017,23504,,178663,FALSE
Twitter for iPhone,8.23E+17,THANK YOU for another wonderful evening in Washington D.C. TOGETHER we will MAKE AMERICA GREAT AGAIN???? https://t.co/V3aoj9RUh4,Sat Jan 21 04:56:15 +0000 2017,52860,,291838,FALSE
Twitter for iPhone,8.23E+17,TO ALL AMERICANS????https://t.co/D7Es6ie4fY,Fri Jan 20 18:13:48 +0000 2017,16674,,92784,FALSE
Twitter for iPhone,8.23E+17,So to all Americans in every city near and far small and large from mountain to mountain...https://t.co/cZKkrGXLSi,Fri Jan 20 18:00:43 +0000 2017,14142,,87099,FALSE
Twitter for iPhone,8.23E+17,It is time to remember that...https://t.co/ZKyOiOor62,Fri Jan 20 17:58:24 +0000 2017,9221,,59446,FALSE
Twitter for iPhone,8.23E+17,We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!#InaugurationDay #MAGA????,Fri Jan 20 17:55:44 +0000 2017,38404,,162528,FALSE
Twitter for iPhone,8.23E+17,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,Fri Jan 20 17:54:36 +0000 2017,37806,,175028,FALSE
Twitter for iPhone,8.23E+17,The forgotten men and women of our country will be forgotten no longer. From this moment on it’s going to be #AmericaFirst????,Fri Jan 20 17:54:00 +0000 2017,35259,,149030,FALSE
Twitter for iPhone,8.23E+17,January 20th 2017 will be remembered as the day the people became the rulers of this nation again.,Fri Jan 20 17:53:17 +0000 2017,61024,,219990,FALSE
Twitter for iPhone,8.23E+17,What truly matters is not which party controls our government but whether our government is controlled by the people.,Fri Jan 20 17:52:45 +0000 2017,43156,,181628,FALSE
Twitter for iPhone,8.23E+17,power from Washington D.C. and giving it back to you the American People. #InaugurationDay,Fri Jan 20 17:51:58 +0000 2017,18527,25073877,91793,FALSE
Twitter for iPhone,8.23E+17,Today we are not merely transferring power from one Administration to another or from one party to another – but we are transferring...,Fri Jan 20 17:51:25 +0000 2017,20297,,110413,FALSE
